metric,system,rep,x,y
contacts_prot_lig,drugs2263,rep2,39.64,27.0
contacts_prot_lig,drugs2263,rep2,39.65,28.0
contacts_prot_lig,drugs2263,rep2,39.66,22.0
contacts_prot_lig,drugs2263,rep2,39.67,17.0
contacts_prot_lig,drugs2263,rep2,39.68,26.0
contacts_prot_lig,drugs2263,rep2,39.69,20.0
contacts_prot_lig,drugs2263,rep2,39.7,28.0
contacts_prot_lig,drugs2263,rep2,39.71,27.0
contacts_prot_lig,drugs2263,rep2,39.72,27.0
contacts_prot_lig,drugs2263,rep2,39.73,22.0
contacts_prot_lig,drugs2263,rep2,39.74,13.0
contacts_prot_lig,drugs2263,rep2,39.75,17.0
contacts_prot_lig,drugs2263,rep2,39.76,18.0
contacts_prot_lig,drugs2263,rep2,39.77,13.0
contacts_prot_lig,drugs2263,rep2,39.78,19.0
contacts_prot_lig,drugs2263,rep2,39.79,18.0
contacts_prot_lig,drugs2263,rep2,39.8,20.0
contacts_prot_lig,drugs2263,rep2,39.81,22.0
contacts_prot_lig,drugs2263,rep2,39.82,26.0
contacts_prot_lig,drugs2263,rep2,39.83,26.0
contacts_prot_lig,drugs2263,rep2,39.84,23.0
contacts_prot_lig,drugs2263,rep2,39.85,20.0
contacts_prot_lig,drugs2263,rep2,39.86,30.0
contacts_prot_lig,drugs2263,rep2,39.87,23.0
contacts_prot_lig,drugs2263,rep2,39.88,24.0
contacts_prot_lig,drugs2263,rep2,39.89,22.0
contacts_prot_lig,drugs2263,rep2,39.9,18.0
contacts_prot_lig,drugs2263,rep2,39.91,27.0
contacts_prot_lig,drugs2263,rep2,39.92,26.0
contacts_prot_lig,drugs2263,rep2,39.93,26.0
contacts_prot_lig,drugs2263,rep2,39.94,29.0
contacts_prot_lig,drugs2263,rep2,39.95,27.0
contacts_prot_lig,drugs2263,rep2,39.96,28.0
contacts_prot_lig,drugs2263,rep2,39.97,24.0
contacts_prot_lig,drugs2263,rep2,39.98,26.0
contacts_prot_lig,drugs2263,rep2,39.99,25.0
contacts_prot_lig,drugs2263,rep2,40.0,19.0
contacts_prot_lig,drugs2263,rep2,40.01,19.0
contacts_prot_lig,drugs2263,rep2,40.02,23.0
contacts_prot_lig,drugs2263,rep2,40.03,31.0
contacts_prot_lig,drugs2263,rep2,40.04,28.0
contacts_prot_lig,drugs2263,rep2,40.05,25.0
contacts_prot_lig,drugs2263,rep2,40.06,25.0
contacts_prot_lig,drugs2263,rep2,40.07,24.0
contacts_prot_lig,drugs2263,rep2,40.08,19.0
contacts_prot_lig,drugs2263,rep2,40.09,12.0
contacts_prot_lig,drugs2263,rep2,40.1,28.0
contacts_prot_lig,drugs2263,rep2,40.11,23.0
contacts_prot_lig,drugs2263,rep2,40.12,20.0
contacts_prot_lig,drugs2263,rep2,40.13,17.0
contacts_prot_lig,drugs2263,rep2,40.14,14.0
contacts_prot_lig,drugs2263,rep2,40.15,16.0
contacts_prot_lig,drugs2263,rep2,40.16,13.0
contacts_prot_lig,drugs2263,rep2,40.17,15.0
contacts_prot_lig,drugs2263,rep2,40.18,28.0
contacts_prot_lig,drugs2263,rep2,40.19,24.0
contacts_prot_lig,drugs2263,rep2,40.2,20.0
contacts_prot_lig,drugs2263,rep2,40.21,23.0
contacts_prot_lig,drugs2263,rep2,40.22,15.0
contacts_prot_lig,drugs2263,rep2,40.23,28.0
contacts_prot_lig,drugs2263,rep2,40.24,28.0
contacts_prot_lig,drugs2263,rep2,40.25,25.0
contacts_prot_lig,drugs2263,rep2,40.26,22.0
contacts_prot_lig,drugs2263,rep2,40.27,27.0
contacts_prot_lig,drugs2263,rep2,40.28,26.0
contacts_prot_lig,drugs2263,rep2,40.29,22.0
contacts_prot_lig,drugs2263,rep2,40.3,26.0
contacts_prot_lig,drugs2263,rep2,40.31,13.0
contacts_prot_lig,drugs2263,rep2,40.32,16.0
contacts_prot_lig,drugs2263,rep2,40.33,13.0
contacts_prot_lig,drugs2263,rep2,40.34,20.0
contacts_prot_lig,drugs2263,rep2,40.35,14.0
contacts_prot_lig,drugs2263,rep2,40.36,20.0
contacts_prot_lig,drugs2263,rep2,40.37,14.0
contacts_prot_lig,drugs2263,rep2,40.38,23.0
contacts_prot_lig,drugs2263,rep2,40.39,22.0
contacts_prot_lig,drugs2263,rep2,40.4,20.0
contacts_prot_lig,drugs2263,rep2,40.41,22.0
contacts_prot_lig,drugs2263,rep2,40.42,21.0
contacts_prot_lig,drugs2263,rep2,40.43,25.0
contacts_prot_lig,drugs2263,rep2,40.44,19.0
contacts_prot_lig,drugs2263,rep2,40.45,24.0
contacts_prot_lig,drugs2263,rep2,40.46,20.0
contacts_prot_lig,drugs2263,rep2,40.47,25.0
contacts_prot_lig,drugs2263,rep2,40.48,29.0
contacts_prot_lig,drugs2263,rep2,40.49,23.0
contacts_prot_lig,drugs2263,rep2,40.5,27.0
contacts_prot_lig,drugs2263,rep2,40.51,25.0
contacts_prot_lig,drugs2263,rep2,40.52,25.0
contacts_prot_lig,drugs2263,rep2,40.53,28.0
contacts_prot_lig,drugs2263,rep2,40.54,30.0
contacts_prot_lig,drugs2263,rep2,40.55,26.0
contacts_prot_lig,drugs2263,rep2,40.56,26.0
contacts_prot_lig,drugs2263,rep2,40.57,23.0
contacts_prot_lig,drugs2263,rep2,40.58,27.0
contacts_prot_lig,drugs2263,rep2,40.59,23.0
contacts_prot_lig,drugs2263,rep2,40.6,31.0
contacts_prot_lig,drugs2263,rep2,40.61,26.0
contacts_prot_lig,drugs2263,rep2,40.62,25.0
contacts_prot_lig,drugs2263,rep2,40.63,22.0
contacts_prot_lig,drugs2263,rep2,40.64,18.0
contacts_prot_lig,drugs2263,rep2,40.65,24.0
contacts_prot_lig,drugs2263,rep2,40.66,19.0
contacts_prot_lig,drugs2263,rep2,40.67,23.0
contacts_prot_lig,drugs2263,rep2,40.68,19.0
contacts_prot_lig,drugs2263,rep2,40.69,23.0
contacts_prot_lig,drugs2263,rep2,40.7,25.0
contacts_prot_lig,drugs2263,rep2,40.71,18.0
contacts_prot_lig,drugs2263,rep2,40.72,24.0
contacts_prot_lig,drugs2263,rep2,40.73,14.0
contacts_prot_lig,drugs2263,rep2,40.74,16.0
contacts_prot_lig,drugs2263,rep2,40.75,13.0
contacts_prot_lig,drugs2263,rep2,40.76,14.0
contacts_prot_lig,drugs2263,rep2,40.77,9.0
contacts_prot_lig,drugs2263,rep2,40.78,23.0
contacts_prot_lig,drugs2263,rep2,40.79,25.0
contacts_prot_lig,drugs2263,rep2,40.8,27.0
contacts_prot_lig,drugs2263,rep2,40.81,20.0
contacts_prot_lig,drugs2263,rep2,40.82,24.0
contacts_prot_lig,drugs2263,rep2,40.83,20.0
contacts_prot_lig,drugs2263,rep2,40.84,24.0
contacts_prot_lig,drugs2263,rep2,40.85,23.0
contacts_prot_lig,drugs2263,rep2,40.86,22.0
contacts_prot_lig,drugs2263,rep2,40.87,24.0
contacts_prot_lig,drugs2263,rep2,40.88,23.0
contacts_prot_lig,drugs2263,rep2,40.89,19.0
contacts_prot_lig,drugs2263,rep2,40.9,25.0
contacts_prot_lig,drugs2263,rep2,40.91,26.0
contacts_prot_lig,drugs2263,rep2,40.92,22.0
contacts_prot_lig,drugs2263,rep2,40.93,24.0
contacts_prot_lig,drugs2263,rep2,40.94,27.0
contacts_prot_lig,drugs2263,rep2,40.95,20.0
contacts_prot_lig,drugs2263,rep2,40.96,25.0
contacts_prot_lig,drugs2263,rep2,40.97,18.0
contacts_prot_lig,drugs2263,rep2,40.98,24.0
contacts_prot_lig,drugs2263,rep2,40.99,21.0
contacts_prot_lig,drugs2263,rep2,41.0,19.0
contacts_prot_lig,drugs2263,rep2,41.01,26.0
contacts_prot_lig,drugs2263,rep2,41.02,17.0
contacts_prot_lig,drugs2263,rep2,41.03,17.0
contacts_prot_lig,drugs2263,rep2,41.04,21.0
contacts_prot_lig,drugs2263,rep2,41.05,23.0
contacts_prot_lig,drugs2263,rep2,41.06,20.0
contacts_prot_lig,drugs2263,rep2,41.07,17.0
contacts_prot_lig,drugs2263,rep2,41.08,22.0
contacts_prot_lig,drugs2263,rep2,41.09,24.0
contacts_prot_lig,drugs2263,rep2,41.1,21.0
contacts_prot_lig,drugs2263,rep2,41.11,23.0
contacts_prot_lig,drugs2263,rep2,41.12,17.0
contacts_prot_lig,drugs2263,rep2,41.13,16.0
contacts_prot_lig,drugs2263,rep2,41.14,16.0
contacts_prot_lig,drugs2263,rep2,41.15,23.0
contacts_prot_lig,drugs2263,rep2,41.16,20.0
contacts_prot_lig,drugs2263,rep2,41.17,17.0
contacts_prot_lig,drugs2263,rep2,41.18,22.0
contacts_prot_lig,drugs2263,rep2,41.19,21.0
contacts_prot_lig,drugs2263,rep2,41.2,30.0
contacts_prot_lig,drugs2263,rep2,41.21,29.0
contacts_prot_lig,drugs2263,rep2,41.22,24.0
contacts_prot_lig,drugs2263,rep2,41.23,31.0
contacts_prot_lig,drugs2263,rep2,41.24,27.0
contacts_prot_lig,drugs2263,rep2,41.25,27.0
contacts_prot_lig,drugs2263,rep2,41.26,18.0
contacts_prot_lig,drugs2263,rep2,41.27,21.0
contacts_prot_lig,drugs2263,rep2,41.28,21.0
contacts_prot_lig,drugs2263,rep2,41.29,20.0
contacts_prot_lig,drugs2263,rep2,41.3,23.0
contacts_prot_lig,drugs2263,rep2,41.31,21.0
contacts_prot_lig,drugs2263,rep2,41.32,20.0
contacts_prot_lig,drugs2263,rep2,41.33,27.0
contacts_prot_lig,drugs2263,rep2,41.34,20.0
contacts_prot_lig,drugs2263,rep2,41.35,24.0
contacts_prot_lig,drugs2263,rep2,41.36,23.0
contacts_prot_lig,drugs2263,rep2,41.37,18.0
contacts_prot_lig,drugs2263,rep2,41.38,23.0
contacts_prot_lig,drugs2263,rep2,41.39,21.0
contacts_prot_lig,drugs2263,rep2,41.4,19.0
contacts_prot_lig,drugs2263,rep2,41.41,19.0
contacts_prot_lig,drugs2263,rep2,41.42,18.0
contacts_prot_lig,drugs2263,rep2,41.43,19.0
contacts_prot_lig,drugs2263,rep2,41.44,21.0
contacts_prot_lig,drugs2263,rep2,41.45,23.0
contacts_prot_lig,drugs2263,rep2,41.46,15.0
contacts_prot_lig,drugs2263,rep2,41.47,25.0
contacts_prot_lig,drugs2263,rep2,41.48,23.0
contacts_prot_lig,drugs2263,rep2,41.49,25.0
contacts_prot_lig,drugs2263,rep2,41.5,18.0
contacts_prot_lig,drugs2263,rep2,41.51,15.0
contacts_prot_lig,drugs2263,rep2,41.52,21.0
contacts_prot_lig,drugs2263,rep2,41.53,15.0
contacts_prot_lig,drugs2263,rep2,41.54,19.0
contacts_prot_lig,drugs2263,rep2,41.55,18.0
contacts_prot_lig,drugs2263,rep2,41.56,18.0
contacts_prot_lig,drugs2263,rep2,41.57,23.0
contacts_prot_lig,drugs2263,rep2,41.58,23.0
contacts_prot_lig,drugs2263,rep2,41.59,20.0
contacts_prot_lig,drugs2263,rep2,41.6,21.0
contacts_prot_lig,drugs2263,rep2,41.61,22.0
contacts_prot_lig,drugs2263,rep2,41.62,29.0
contacts_prot_lig,drugs2263,rep2,41.63,27.0
contacts_prot_lig,drugs2263,rep2,41.64,24.0
contacts_prot_lig,drugs2263,rep2,41.65,28.0
contacts_prot_lig,drugs2263,rep2,41.66,23.0
contacts_prot_lig,drugs2263,rep2,41.67,22.0
contacts_prot_lig,drugs2263,rep2,41.68,28.0
contacts_prot_lig,drugs2263,rep2,41.69,22.0
contacts_prot_lig,drugs2263,rep2,41.7,26.0
contacts_prot_lig,drugs2263,rep2,41.71,26.0
contacts_prot_lig,drugs2263,rep2,41.72,26.0
contacts_prot_lig,drugs2263,rep2,41.73,24.0
contacts_prot_lig,drugs2263,rep2,41.74,28.0
contacts_prot_lig,drugs2263,rep2,41.75,28.0
contacts_prot_lig,drugs2263,rep2,41.76,24.0
contacts_prot_lig,drugs2263,rep2,41.77,14.0
contacts_prot_lig,drugs2263,rep2,41.78,17.0
contacts_prot_lig,drugs2263,rep2,41.79,22.0
contacts_prot_lig,drugs2263,rep2,41.8,17.0
contacts_prot_lig,drugs2263,rep2,41.81,24.0
contacts_prot_lig,drugs2263,rep2,41.82,25.0
contacts_prot_lig,drugs2263,rep2,41.83,19.0
contacts_prot_lig,drugs2263,rep2,41.84,25.0
contacts_prot_lig,drugs2263,rep2,41.85,19.0
contacts_prot_lig,drugs2263,rep2,41.86,21.0
contacts_prot_lig,drugs2263,rep2,41.87,25.0
contacts_prot_lig,drugs2263,rep2,41.88,21.0
contacts_prot_lig,drugs2263,rep2,41.89,29.0
contacts_prot_lig,drugs2263,rep2,41.9,26.0
contacts_prot_lig,drugs2263,rep2,41.91,25.0
contacts_prot_lig,drugs2263,rep2,41.92,24.0
contacts_prot_lig,drugs2263,rep2,41.93,25.0
contacts_prot_lig,drugs2263,rep2,41.94,24.0
contacts_prot_lig,drugs2263,rep2,41.95,25.0
contacts_prot_lig,drugs2263,rep2,41.96,25.0
contacts_prot_lig,drugs2263,rep2,41.97,27.0
contacts_prot_lig,drugs2263,rep2,41.98,26.0
contacts_prot_lig,drugs2263,rep2,41.99,20.0
contacts_prot_lig,drugs2263,rep2,42.0,27.0
contacts_prot_lig,drugs2263,rep2,42.01,27.0
contacts_prot_lig,drugs2263,rep2,42.02,27.0
contacts_prot_lig,drugs2263,rep2,42.03,21.0
contacts_prot_lig,drugs2263,rep2,42.04,20.0
contacts_prot_lig,drugs2263,rep2,42.05,23.0
contacts_prot_lig,drugs2263,rep2,42.06,24.0
contacts_prot_lig,drugs2263,rep2,42.07,22.0
contacts_prot_lig,drugs2263,rep2,42.08,20.0
contacts_prot_lig,drugs2263,rep2,42.09,18.0
contacts_prot_lig,drugs2263,rep2,42.1,28.0
contacts_prot_lig,drugs2263,rep2,42.11,26.0
contacts_prot_lig,drugs2263,rep2,42.12,20.0
contacts_prot_lig,drugs2263,rep2,42.13,19.0
contacts_prot_lig,drugs2263,rep2,42.14,25.0
contacts_prot_lig,drugs2263,rep2,42.15,26.0
contacts_prot_lig,drugs2263,rep2,42.16,27.0
contacts_prot_lig,drugs2263,rep2,42.17,21.0
contacts_prot_lig,drugs2263,rep2,42.18,27.0
contacts_prot_lig,drugs2263,rep2,42.19,24.0
contacts_prot_lig,drugs2263,rep2,42.2,24.0
contacts_prot_lig,drugs2263,rep2,42.21,23.0
contacts_prot_lig,drugs2263,rep2,42.22,26.0
contacts_prot_lig,drugs2263,rep2,42.23,16.0
contacts_prot_lig,drugs2263,rep2,42.24,25.0
contacts_prot_lig,drugs2263,rep2,42.25,25.0
contacts_prot_lig,drugs2263,rep2,42.26,21.0
contacts_prot_lig,drugs2263,rep2,42.27,26.0
contacts_prot_lig,drugs2263,rep2,42.28,18.0
contacts_prot_lig,drugs2263,rep2,42.29,24.0
contacts_prot_lig,drugs2263,rep2,42.3,22.0
contacts_prot_lig,drugs2263,rep2,42.31,14.0
contacts_prot_lig,drugs2263,rep2,42.32,23.0
contacts_prot_lig,drugs2263,rep2,42.33,17.0
contacts_prot_lig,drugs2263,rep2,42.34,24.0
contacts_prot_lig,drugs2263,rep2,42.35,28.0
contacts_prot_lig,drugs2263,rep2,42.36,25.0
contacts_prot_lig,drugs2263,rep2,42.37,17.0
contacts_prot_lig,drugs2263,rep2,42.38,17.0
contacts_prot_lig,drugs2263,rep2,42.39,26.0
contacts_prot_lig,drugs2263,rep2,42.4,29.0
contacts_prot_lig,drugs2263,rep2,42.41,26.0
contacts_prot_lig,drugs2263,rep2,42.42,14.0
contacts_prot_lig,drugs2263,rep2,42.43,27.0
contacts_prot_lig,drugs2263,rep2,42.44,26.0
contacts_prot_lig,drugs2263,rep2,42.45,24.0
contacts_prot_lig,drugs2263,rep2,42.46,16.0
contacts_prot_lig,drugs2263,rep2,42.47,18.0
contacts_prot_lig,drugs2263,rep2,42.48,21.0
contacts_prot_lig,drugs2263,rep2,42.49,29.0
contacts_prot_lig,drugs2263,rep2,42.5,29.0
contacts_prot_lig,drugs2263,rep2,42.51,32.0
contacts_prot_lig,drugs2263,rep2,42.52,27.0
contacts_prot_lig,drugs2263,rep2,42.53,25.0
contacts_prot_lig,drugs2263,rep2,42.54,26.0
contacts_prot_lig,drugs2263,rep2,42.55,26.0
contacts_prot_lig,drugs2263,rep2,42.56,25.0
contacts_prot_lig,drugs2263,rep2,42.57,19.0
contacts_prot_lig,drugs2263,rep2,42.58,22.0
contacts_prot_lig,drugs2263,rep2,42.59,27.0
contacts_prot_lig,drugs2263,rep2,42.6,27.0
contacts_prot_lig,drugs2263,rep2,42.61,25.0
contacts_prot_lig,drugs2263,rep2,42.62,24.0
contacts_prot_lig,drugs2263,rep2,42.63,23.0
contacts_prot_lig,drugs2263,rep2,42.64,24.0
contacts_prot_lig,drugs2263,rep2,42.65,25.0
contacts_prot_lig,drugs2263,rep2,42.66,24.0
contacts_prot_lig,drugs2263,rep2,42.67,24.0
contacts_prot_lig,drugs2263,rep2,42.68,29.0
contacts_prot_lig,drugs2263,rep2,42.69,24.0
contacts_prot_lig,drugs2263,rep2,42.7,19.0
contacts_prot_lig,drugs2263,rep2,42.71,25.0
contacts_prot_lig,drugs2263,rep2,42.72,19.0
contacts_prot_lig,drugs2263,rep2,42.73,26.0
contacts_prot_lig,drugs2263,rep2,42.74,27.0
contacts_prot_lig,drugs2263,rep2,42.75,30.0
contacts_prot_lig,drugs2263,rep2,42.76,27.0
contacts_prot_lig,drugs2263,rep2,42.77,25.0
contacts_prot_lig,drugs2263,rep2,42.78,28.0
contacts_prot_lig,drugs2263,rep2,42.79,22.0
contacts_prot_lig,drugs2263,rep2,42.8,25.0
contacts_prot_lig,drugs2263,rep2,42.81,27.0
contacts_prot_lig,drugs2263,rep2,42.82,26.0
contacts_prot_lig,drugs2263,rep2,42.83,24.0
contacts_prot_lig,drugs2263,rep2,42.84,14.0
contacts_prot_lig,drugs2263,rep2,42.85,23.0
contacts_prot_lig,drugs2263,rep2,42.86,21.0
contacts_prot_lig,drugs2263,rep2,42.87,19.0
contacts_prot_lig,drugs2263,rep2,42.88,21.0
contacts_prot_lig,drugs2263,rep2,42.89,24.0
contacts_prot_lig,drugs2263,rep2,42.9,27.0
contacts_prot_lig,drugs2263,rep2,42.91,28.0
contacts_prot_lig,drugs2263,rep2,42.92,29.0
contacts_prot_lig,drugs2263,rep2,42.93,22.0
contacts_prot_lig,drugs2263,rep2,42.94,26.0
contacts_prot_lig,drugs2263,rep2,42.95,22.0
contacts_prot_lig,drugs2263,rep2,42.96,21.0
contacts_prot_lig,drugs2263,rep2,42.97,21.0
contacts_prot_lig,drugs2263,rep2,42.98,25.0
contacts_prot_lig,drugs2263,rep2,42.99,21.0
contacts_prot_lig,drugs2263,rep2,43.0,23.0
contacts_prot_lig,drugs2263,rep2,43.01,19.0
contacts_prot_lig,drugs2263,rep2,43.02,22.0
contacts_prot_lig,drugs2263,rep2,43.03,25.0
contacts_prot_lig,drugs2263,rep2,43.04,25.0
contacts_prot_lig,drugs2263,rep2,43.05,20.0
contacts_prot_lig,drugs2263,rep2,43.06,21.0
contacts_prot_lig,drugs2263,rep2,43.07,22.0
contacts_prot_lig,drugs2263,rep2,43.08,24.0
contacts_prot_lig,drugs2263,rep2,43.09,20.0
contacts_prot_lig,drugs2263,rep2,43.1,26.0
contacts_prot_lig,drugs2263,rep2,43.11,26.0
contacts_prot_lig,drugs2263,rep2,43.12,23.0
contacts_prot_lig,drugs2263,rep2,43.13,27.0
contacts_prot_lig,drugs2263,rep2,43.14,24.0
contacts_prot_lig,drugs2263,rep2,43.15,23.0
contacts_prot_lig,drugs2263,rep2,43.16,26.0
contacts_prot_lig,drugs2263,rep2,43.17,29.0
contacts_prot_lig,drugs2263,rep2,43.18,22.0
contacts_prot_lig,drugs2263,rep2,43.19,27.0
contacts_prot_lig,drugs2263,rep2,43.2,24.0
contacts_prot_lig,drugs2263,rep2,43.21,28.0
contacts_prot_lig,drugs2263,rep2,43.22,24.0
contacts_prot_lig,drugs2263,rep2,43.23,22.0
contacts_prot_lig,drugs2263,rep2,43.24,22.0
contacts_prot_lig,drugs2263,rep2,43.25,25.0
contacts_prot_lig,drugs2263,rep2,43.26,28.0
contacts_prot_lig,drugs2263,rep2,43.27,24.0
contacts_prot_lig,drugs2263,rep2,43.28,28.0
contacts_prot_lig,drugs2263,rep2,43.29,23.0
contacts_prot_lig,drugs2263,rep2,43.3,24.0
contacts_prot_lig,drugs2263,rep2,43.31,28.0
contacts_prot_lig,drugs2263,rep2,43.32,25.0
contacts_prot_lig,drugs2263,rep2,43.33,24.0
contacts_prot_lig,drugs2263,rep2,43.34,23.0
contacts_prot_lig,drugs2263,rep2,43.35,17.0
contacts_prot_lig,drugs2263,rep2,43.36,21.0
contacts_prot_lig,drugs2263,rep2,43.37,21.0
contacts_prot_lig,drugs2263,rep2,43.38,18.0
contacts_prot_lig,drugs2263,rep2,43.39,26.0
contacts_prot_lig,drugs2263,rep2,43.4,25.0
contacts_prot_lig,drugs2263,rep2,43.41,25.0
contacts_prot_lig,drugs2263,rep2,43.42,17.0
contacts_prot_lig,drugs2263,rep2,43.43,24.0
contacts_prot_lig,drugs2263,rep2,43.44,25.0
contacts_prot_lig,drugs2263,rep2,43.45,26.0
contacts_prot_lig,drugs2263,rep2,43.46,26.0
contacts_prot_lig,drugs2263,rep2,43.47,26.0
contacts_prot_lig,drugs2263,rep2,43.48,19.0
contacts_prot_lig,drugs2263,rep2,43.49,23.0
contacts_prot_lig,drugs2263,rep2,43.5,22.0
contacts_prot_lig,drugs2263,rep2,43.51,19.0
contacts_prot_lig,drugs2263,rep2,43.52,19.0
contacts_prot_lig,drugs2263,rep2,43.53,21.0
contacts_prot_lig,drugs2263,rep2,43.54,27.0
contacts_prot_lig,drugs2263,rep2,43.55,26.0
contacts_prot_lig,drugs2263,rep2,43.56,21.0
contacts_prot_lig,drugs2263,rep2,43.57,24.0
contacts_prot_lig,drugs2263,rep2,43.58,26.0
contacts_prot_lig,drugs2263,rep2,43.59,23.0
contacts_prot_lig,drugs2263,rep2,43.6,28.0
contacts_prot_lig,drugs2263,rep2,43.61,24.0
contacts_prot_lig,drugs2263,rep2,43.62,27.0
contacts_prot_lig,drugs2263,rep2,43.63,30.0
contacts_prot_lig,drugs2263,rep2,43.64,31.0
contacts_prot_lig,drugs2263,rep2,43.65,31.0
contacts_prot_lig,drugs2263,rep2,43.66,26.0
contacts_prot_lig,drugs2263,rep2,43.67,30.0
contacts_prot_lig,drugs2263,rep2,43.68,25.0
contacts_prot_lig,drugs2263,rep2,43.69,26.0
contacts_prot_lig,drugs2263,rep2,43.7,28.0
contacts_prot_lig,drugs2263,rep2,43.71,30.0
contacts_prot_lig,drugs2263,rep2,43.72,28.0
contacts_prot_lig,drugs2263,rep2,43.73,30.0
contacts_prot_lig,drugs2263,rep2,43.74,29.0
contacts_prot_lig,drugs2263,rep2,43.75,27.0
contacts_prot_lig,drugs2263,rep2,43.76,21.0
contacts_prot_lig,drugs2263,rep2,43.77,32.0
contacts_prot_lig,drugs2263,rep2,43.78,26.0
contacts_prot_lig,drugs2263,rep2,43.79,28.0
contacts_prot_lig,drugs2263,rep2,43.8,28.0
contacts_prot_lig,drugs2263,rep2,43.81,26.0
contacts_prot_lig,drugs2263,rep2,43.82,25.0
contacts_prot_lig,drugs2263,rep2,43.83,29.0
contacts_prot_lig,drugs2263,rep2,43.84,27.0
contacts_prot_lig,drugs2263,rep2,43.85,20.0
contacts_prot_lig,drugs2263,rep2,43.86,24.0
contacts_prot_lig,drugs2263,rep2,43.87,25.0
contacts_prot_lig,drugs2263,rep2,43.88,29.0
contacts_prot_lig,drugs2263,rep2,43.89,26.0
contacts_prot_lig,drugs2263,rep2,43.9,26.0
contacts_prot_lig,drugs2263,rep2,43.91,23.0
contacts_prot_lig,drugs2263,rep2,43.92,23.0
contacts_prot_lig,drugs2263,rep2,43.93,28.0
contacts_prot_lig,drugs2263,rep2,43.94,26.0
contacts_prot_lig,drugs2263,rep2,43.95,24.0
contacts_prot_lig,drugs2263,rep2,43.96,29.0
contacts_prot_lig,drugs2263,rep2,43.97,26.0
contacts_prot_lig,drugs2263,rep2,43.98,25.0
contacts_prot_lig,drugs2263,rep2,43.99,26.0
contacts_prot_lig,drugs2263,rep2,44.0,25.0
contacts_prot_lig,drugs2263,rep2,44.01,27.0
contacts_prot_lig,drugs2263,rep2,44.02,23.0
contacts_prot_lig,drugs2263,rep2,44.03,27.0
contacts_prot_lig,drugs2263,rep2,44.04,28.0
contacts_prot_lig,drugs2263,rep2,44.05,21.0
contacts_prot_lig,drugs2263,rep2,44.06,26.0
contacts_prot_lig,drugs2263,rep2,44.07,27.0
contacts_prot_lig,drugs2263,rep2,44.08,24.0
contacts_prot_lig,drugs2263,rep2,44.09,26.0
contacts_prot_lig,drugs2263,rep2,44.1,26.0
contacts_prot_lig,drugs2263,rep2,44.11,25.0
contacts_prot_lig,drugs2263,rep2,44.12,24.0
contacts_prot_lig,drugs2263,rep2,44.13,22.0
contacts_prot_lig,drugs2263,rep2,44.14,25.0
contacts_prot_lig,drugs2263,rep2,44.15,21.0
contacts_prot_lig,drugs2263,rep2,44.16,24.0
contacts_prot_lig,drugs2263,rep2,44.17,28.0
contacts_prot_lig,drugs2263,rep2,44.18,30.0
contacts_prot_lig,drugs2263,rep2,44.19,26.0
contacts_prot_lig,drugs2263,rep2,44.2,29.0
contacts_prot_lig,drugs2263,rep2,44.21,26.0
contacts_prot_lig,drugs2263,rep2,44.22,30.0
contacts_prot_lig,drugs2263,rep2,44.23,29.0
contacts_prot_lig,drugs2263,rep2,44.24,31.0
contacts_prot_lig,drugs2263,rep2,44.25,24.0
contacts_prot_lig,drugs2263,rep2,44.26,22.0
contacts_prot_lig,drugs2263,rep2,44.27,25.0
contacts_prot_lig,drugs2263,rep2,44.28,22.0
contacts_prot_lig,drugs2263,rep2,44.29,27.0
contacts_prot_lig,drugs2263,rep2,44.3,22.0
contacts_prot_lig,drugs2263,rep2,44.31,22.0
contacts_prot_lig,drugs2263,rep2,44.32,23.0
contacts_prot_lig,drugs2263,rep2,44.33,27.0
contacts_prot_lig,drugs2263,rep2,44.34,18.0
contacts_prot_lig,drugs2263,rep2,44.35,23.0
contacts_prot_lig,drugs2263,rep2,44.36,17.0
contacts_prot_lig,drugs2263,rep2,44.37,16.0
contacts_prot_lig,drugs2263,rep2,44.38,24.0
contacts_prot_lig,drugs2263,rep2,44.39,27.0
contacts_prot_lig,drugs2263,rep2,44.4,26.0
contacts_prot_lig,drugs2263,rep2,44.41,24.0
contacts_prot_lig,drugs2263,rep2,44.42,23.0
contacts_prot_lig,drugs2263,rep2,44.43,25.0
contacts_prot_lig,drugs2263,rep2,44.44,27.0
contacts_prot_lig,drugs2263,rep2,44.45,20.0
contacts_prot_lig,drugs2263,rep2,44.46,23.0
contacts_prot_lig,drugs2263,rep2,44.47,28.0
contacts_prot_lig,drugs2263,rep2,44.48,26.0
contacts_prot_lig,drugs2263,rep2,44.49,24.0
contacts_prot_lig,drugs2263,rep2,44.5,23.0
contacts_prot_lig,drugs2263,rep2,44.51,28.0
contacts_prot_lig,drugs2263,rep2,44.52,23.0
contacts_prot_lig,drugs2263,rep2,44.53,24.0
contacts_prot_lig,drugs2263,rep2,44.54,18.0
contacts_prot_lig,drugs2263,rep2,44.55,18.0
contacts_prot_lig,drugs2263,rep2,44.56,24.0
contacts_prot_lig,drugs2263,rep2,44.57,25.0
contacts_prot_lig,drugs2263,rep2,44.58,25.0
contacts_prot_lig,drugs2263,rep2,44.59,26.0
contacts_prot_lig,drugs2263,rep2,44.6,23.0
contacts_prot_lig,drugs2263,rep2,44.61,21.0
contacts_prot_lig,drugs2263,rep2,44.62,22.0
